job_id,title,company,location,experience_band,salary_lpa,posted_date,skills_raw
JOB00170,ML Engineer,Fintara,Gurugram,1-3,8.7,2026-05-15,GenAI Tools|MLOps|Machine Learning|Redux|SQL
JOB00171,DevOps Engineer,Innotech Systems,Remote,1-3,9.0,2026-08-07,AWS|CI/CD|Excel|GCP|GenAI Tools|Jenkins|Python|TypeScript
JOB00172,Product Analyst,Novara Systems,Pune,3-5,16.0,2026-05-03,AWS|Excel|GenAI Tools|Jenkins|MLOps|Power BI|Product Metrics|Python|Redux|SQL|Statistics
JOB00173,DevOps Engineer,Innotech Systems,Bengaluru,3-5,16.3,2026-03-25,AWS|CI/CD|Excel|Jenkins|Kubernetes|Terraform
JOB00174,Product Analyst,Vertex Software,Hyderabad,0-1,5.0,2026-08-29,A/B Testing|AWS|Kubernetes|MLOps|Power BI|Product Metrics|SQL|Statistics|Tableau|TypeScript
JOB00175,Business Analyst,Ironclad Technologies,Remote,1-3,9.0,2026-04-28,Power BI|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB00176,ML Engineer,Meridian Softworks,Remote,3-5,22.1,2026-08-01,Deep Learning|Docker|GenAI Tools|MLOps|Machine Learning
JOB00177,Full Stack Developer,Fintara,Gurugram,1-3,7.7,2026-06-15,AWS|Docker|Excel|GenAI Tools|JavaScript|Kubernetes|Node.js|REST API|React|Redux|TypeScript
JOB00178,Full Stack Developer,GreenPath Analytics,Kolkata,0-1,6.0,2026-08-04,AWS|Docker|JavaScript|Kubernetes|MLOps|MongoDB|Node.js|REST API|TypeScript
JOB00179,Data Engineer,Skyline InfoTech,Mumbai,1-3,7.8,2026-08-23,AWS|Airflow|Docker|ETL|GCP|Kafka|Kubernetes|SQL|Spark|TypeScript
JOB00180,DevOps Engineer,DataNest,Mumbai,0-1,6.9,2026-03-09,CI/CD|Docker|Excel|GCP|Jenkins|Kubernetes|Linux|Python
JOB00181,Business Analyst,Pinnacle Cloud,Gurugram,3-5,10.4,2026-03-23,Jenkins|Kubernetes|Power BI|Redux|Requirements Gathering|Statistics|Tableau|TypeScript
JOB00182,MERN Stack Developer,PixelForge,Pune,1-3,10.4,2026-07-03,Express.js|JWT|JavaScript|Kubernetes|REST API
JOB00183,ML Engineer,CloudPeak Technologies,Delhi NCR,5-8,29.8,2026-07-30,AWS|Deep Learning|Excel|GenAI Tools|Jenkins|Kubernetes|Machine Learning|PyTorch|Python|Redux
JOB00184,ML Engineer,Northbridge Analytics,Bengaluru,5-8,22.6,2026-03-14,AWS|Deep Learning|Docker|GenAI Tools|MLOps|Redux
JOB00185,Data Analyst,PixelForge,Bengaluru,3-5,11.3,2026-04-01,A/B Testing|Excel|Looker|MLOps|Python|Statistics|Tableau
JOB00186,Data Engineer,Quantify Labs,Chennai,8+,41.7,2026-08-01,Data Warehousing|Docker|Kafka|Python
JOB00187,Full Stack Developer,Northbridge Analytics,Pune,1-3,11.7,2026-04-27,Docker|Excel|JavaScript|Kubernetes|Node.js|REST API|SQL
JOB00188,DevOps Engineer,Novara Systems,Noida,5-8,20.0,2026-03-14,AWS|CI/CD|Docker|GCP|Jenkins|Kubernetes|Linux
JOB00189,ML Engineer,Innotech Systems,Gurugram,0-1,6.6,2026-05-15,Docker|GenAI Tools|MLOps|Machine Learning|PyTorch|Redux
JOB00190,ML Engineer,Meridian Softworks,Gurugram,5-8,24.8,2026-03-21,AWS|Deep Learning|GenAI Tools|PyTorch|Python|TypeScript
JOB00191,Business Analyst,ByteBloom,Delhi NCR,1-3,10.1,2026-07-29,AWS|Excel|GenAI Tools|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau
JOB00192,Product Analyst,Arclight IT,Pune,5-8,22.5,2026-08-13,A/B Testing|AWS|MLOps|Power BI|SQL|Statistics|Tableau
JOB00193,Data Engineer,Ironclad Technologies,Bengaluru,5-8,28.4,2026-07-15,AWS|Airflow|Docker|ETL|Kafka|Kubernetes|Python
JOB00194,Data Scientist,TrueNorth Data,Gurugram,3-5,20.9,2026-06-12,AWS|Deep Learning|GenAI Tools|Kubernetes|MLOps|PyTorch|Python|Redux|Scikit-learn|Statistics
JOB00195,MERN Stack Developer,TrueNorth Data,Delhi NCR,0-1,4.8,2026-07-27,AWS|Jenkins|Node.js|REST API|TypeScript
JOB00196,Backend Developer,Quantify Labs,Kolkata,0-1,5.0,2026-04-15,AWS|Docker|GenAI Tools|Microservices|MongoDB|REST API|Redux|SQL|System Design|TypeScript
JOB00197,DevOps Engineer,DataNest,Delhi NCR,3-5,16.3,2026-04-16,AWS|Docker|GCP|Jenkins|Kubernetes|Python
JOB00198,Data Engineer,Arclight IT,Pune,1-3,11.2,2026-06-07,AWS|Airflow|Docker|ETL|Excel|GCP|MLOps|Python|Spark
JOB00199,ML Engineer,Ironclad Technologies,Delhi NCR,8+,33.6,2026-04-14,AWS|GenAI Tools|PyTorch|Python
JOB00200,Business Analyst,Northbridge Analytics,Delhi NCR,8+,41.6,2026-03-31,Excel|Jira|Statistics|Tableau|TypeScript
JOB00201,Data Engineer,Fintara,Bengaluru,0-1,6.4,2026-03-14,AWS|Data Warehousing|Docker|Excel|GCP|Jenkins|Python
JOB00202,Data Scientist,Pinnacle Cloud,Gurugram,0-1,6.7,2026-08-02,AWS|Deep Learning|Kubernetes|Machine Learning|PyTorch|Redux|SQL|Scikit-learn|Statistics
JOB00203,DevOps Engineer,PixelForge,Delhi NCR,1-3,9.8,2026-08-09,AWS|CI/CD|GCP|Jenkins|Kubernetes|Linux|MLOps|TypeScript
JOB00204,Data Engineer,Ironclad Technologies,Delhi NCR,5-8,22.6,2026-04-05,AWS|Data Warehousing|ETL|GCP|Kubernetes|MLOps|SQL
JOB00205,MERN Stack Developer,CloudPeak Technologies,Mumbai,1-3,8.0,2026-05-22,AWS|JWT|MLOps|Node.js|REST API|React|TypeScript
JOB00206,ML Engineer,Meridian Softworks,Pune,5-8,28.7,2026-05-28,AWS|Deep Learning|Excel|Jenkins|Kubernetes|Machine Learning|PyTorch|Redux|SQL
JOB00207,Data Analyst,Pinnacle Cloud,Noida,1-3,8.0,2026-06-16,A/B Testing|AWS|GenAI Tools|Pandas|Tableau|TypeScript
JOB00208,DevOps Engineer,BrightWave Solutions,Bengaluru,5-8,21.6,2026-07-25,CI/CD|Docker|GCP|Jenkins|Kubernetes|Linux
JOB00209,MERN Stack Developer,Quantify Labs,Hyderabad,3-5,13.7,2026-06-03,AWS|JWT|Kubernetes|MLOps|MongoDB|React|Redux|TypeScript
JOB00210,Product Analyst,Northbridge Analytics,Chennai,3-5,11.8,2026-05-08,A/B Testing|AWS|Excel|GenAI Tools|Jenkins|Power BI|Python|Statistics|Tableau
JOB00211,Product Analyst,Vertex Software,Gurugram,3-5,18.0,2026-05-15,A/B Testing|Excel|GenAI Tools|Jenkins|Kubernetes|Product Metrics|Python|SQL|Statistics
JOB00212,Data Engineer,Lumen Digital,Bengaluru,8+,36.3,2026-06-03,AWS|Airflow|Data Warehousing|Docker|GCP|Jenkins|Python|SQL
JOB00213,Backend Developer,Ironclad Technologies,Remote,3-5,16.8,2026-04-11,AWS|Docker|Excel|Microservices|MongoDB|Node.js|REST API|SQL
JOB00214,Product Analyst,Innotech Systems,Mumbai,5-8,22.8,2026-07-20,A/B Testing|AWS|Excel|Jenkins|Power BI|Product Metrics|Python|SQL|Statistics
JOB00215,Business Analyst,Northbridge Analytics,Remote,1-3,8.2,2026-08-07,AWS|Excel|GenAI Tools|Jira|Kubernetes|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Tableau
JOB00216,Product Analyst,Lumen Digital,Hyderabad,8+,40.1,2026-05-12,A/B Testing|Excel|Kubernetes|Python|Statistics|Tableau|TypeScript
JOB00217,Business Analyst,DataNest,Pune,0-1,4.3,2026-06-01,Excel|GenAI Tools|Jira|Kubernetes|Requirements Gathering|SQL|Stakeholder Management|Tableau|TypeScript
JOB00218,DevOps Engineer,Ironclad Technologies,Delhi NCR,0-1,4.0,2026-07-19,AWS|Docker|GCP|GenAI Tools|Jenkins|MLOps|Python|Terraform
JOB00219,Data Engineer,Lumen Digital,Bengaluru,5-8,25.7,2026-05-04,AWS|Airflow|Data Warehousing|ETL|GCP|Jenkins|Kafka|SQL
JOB00220,Full Stack Developer,Lumen Digital,Mumbai,1-3,10.8,2026-06-01,AWS|MongoDB|REST API|React
JOB00221,Backend Developer,GreenPath Analytics,Kolkata,3-5,17.2,2026-08-11,MLOps|MongoDB|Node.js|REST API|SQL|TypeScript
JOB00222,MERN Stack Developer,Northbridge Analytics,Delhi NCR,1-3,7.6,2026-07-15,Express.js|MLOps|Node.js|REST API|React|Redux|TypeScript
JOB00223,MERN Stack Developer,CloudPeak Technologies,Delhi NCR,5-8,28.1,2026-07-31,Express.js|GenAI Tools|Kubernetes|MongoDB|Node.js|REST API|React|TypeScript
JOB00224,MERN Stack Developer,Arclight IT,Pune,1-3,6.3,2026-04-10,Excel|JWT|JavaScript|MLOps|MongoDB|Node.js|Redux|TypeScript
JOB00225,Business Analyst,Vertex Software,Hyderabad,1-3,7.8,2026-06-20,AWS|Excel|GenAI Tools|Jira|Kubernetes|Power BI|Requirements Gathering|Statistics|Tableau|TypeScript
JOB00226,Product Analyst,Pinnacle Cloud,Bengaluru,3-5,15.0,2026-07-27,A/B Testing|Excel|GenAI Tools|Kubernetes|Product Metrics|Redux|SQL|Statistics|Tableau|TypeScript
JOB00227,Backend Developer,Corestack,Gurugram,1-3,11.7,2026-08-04,GenAI Tools|MLOps|Microservices|MongoDB|SQL|System Design|TypeScript
JOB00228,MERN Stack Developer,Skyline InfoTech,Hyderabad,0-1,4.1,2026-08-05,AWS|JWT|MLOps|React|Redux|TypeScript
JOB00229,Data Engineer,Fintara,Chennai,1-3,10.3,2026-06-20,AWS|Data Warehousing|Docker|GCP|Kafka|Kubernetes|Python|Spark
JOB00230,ML Engineer,DataNest,Hyderabad,5-8,24.9,2026-03-23,AWS|Docker|Excel|GenAI Tools|MLOps|Machine Learning|PyTorch
JOB00231,Data Engineer,ByteBloom,Bengaluru,1-3,8.0,2026-04-15,AWS|Data Warehousing|Docker|MLOps|Python|SQL|Spark
JOB00232,DevOps Engineer,Ironclad Technologies,Delhi NCR,3-5,15.8,2026-07-15,AWS|CI/CD|Docker|GCP|GenAI Tools|Kubernetes|MLOps|Python|Terraform|TypeScript
JOB00233,Data Analyst,Novara Systems,Chennai,8+,32.6,2026-05-26,Looker|MLOps|Power BI|Redux|Statistics|Tableau
JOB00234,MERN Stack Developer,BrightWave Solutions,Bengaluru,3-5,10.9,2026-07-24,AWS|Excel|Express.js|GenAI Tools|JavaScript|MLOps|MongoDB|Node.js|TypeScript
JOB00235,DevOps Engineer,Vertex Software,Bengaluru,1-3,12.4,2026-03-23,AWS|CI/CD|Docker|GCP|Jenkins|Python|Terraform
JOB00236,Data Analyst,ByteBloom,Delhi NCR,0-1,6.0,2026-05-25,A/B Testing|GenAI Tools|MLOps|Pandas|SQL|Statistics|Tableau
JOB00237,ML Engineer,Corestack,Hyderabad,8+,36.9,2026-03-29,AWS|Deep Learning|Excel|GenAI Tools|MLOps|Machine Learning|Redux|SQL
JOB00238,MERN Stack Developer,ByteBloom,Mumbai,5-8,21.3,2026-03-02,AWS|Excel|React|Redux|TypeScript
JOB00239,Data Engineer,Vertex Software,Chennai,0-1,5.8,2026-04-12,AWS|Airflow|Data Warehousing|Docker|ETL|SQL|Spark|TypeScript
JOB00240,Backend Developer,Lumen Digital,Gurugram,5-8,25.8,2026-06-17,Docker|MongoDB|REST API|SQL|System Design
JOB00241,Backend Developer,TrueNorth Data,Gurugram,5-8,20.1,2026-04-04,AWS|Docker|Excel|Jenkins|Kubernetes|Microservices|MongoDB|REST API|Redis|Redux|System Design
JOB00242,Data Analyst,ByteBloom,Mumbai,3-5,15.9,2026-06-04,GenAI Tools|Looker|MLOps|Pandas|Power BI|SQL|Tableau
JOB00243,Full Stack Developer,Quantify Labs,Noida,5-8,20.0,2026-04-18,AWS|GenAI Tools|Jenkins|Node.js|REST API|React
JOB00244,DevOps Engineer,Vertex Software,Hyderabad,5-8,23.5,2026-06-13,AWS|CI/CD|Docker|GCP|GenAI Tools|Jenkins|Kubernetes|MLOps|Python|Terraform
JOB00245,Full Stack Developer,Fintara,Noida,3-5,19.7,2026-06-11,AWS|Excel|GenAI Tools|JavaScript|Kubernetes|MongoDB|Redux|SQL|TypeScript
JOB00246,Business Analyst,Innotech Systems,Noida,5-8,23.6,2026-08-19,AWS|Jira|Kubernetes|MLOps|Power BI|Redux|SQL|Stakeholder Management|Statistics|Tableau
JOB00247,Backend Developer,DataNest,Noida,3-5,17.8,2026-08-11,AWS|Excel|Kubernetes|MLOps|Node.js|Redis|System Design
JOB00248,Product Analyst,ByteBloom,Remote,0-1,4.1,2026-06-04,Excel|Power BI|Product Metrics|Redux|SQL|Statistics|Tableau
JOB00249,Backend Developer,Pinnacle Cloud,Bengaluru,5-8,21.1,2026-06-08,AWS|Docker|Microservices|MongoDB|Redis|SQL
JOB00250,Full Stack Developer,Pinnacle Cloud,Delhi NCR,0-1,5.7,2026-07-01,AWS|Docker|JavaScript|MLOps|MongoDB|Node.js|REST API|React|TypeScript
JOB00251,Data Engineer,Northbridge Analytics,Gurugram,0-1,6.1,2026-03-10,AWS|Data Warehousing|Docker|ETL|SQL
JOB00252,Data Engineer,Innotech Systems,Chennai,1-3,12.7,2026-08-12,AWS|Docker|Kubernetes|MLOps|Redux|SQL|Spark|TypeScript
JOB00253,Backend Developer,Innotech Systems,Noida,1-3,9.5,2026-08-08,AWS|Docker|GenAI Tools|Jenkins|Kubernetes|Microservices|Node.js|REST API|SQL|System Design|TypeScript
JOB00254,Backend Developer,DataNest,Pune,0-1,5.7,2026-07-03,AWS|Docker|Jenkins|Kubernetes|Node.js|REST API|Redis|System Design
JOB00255,Data Scientist,Arclight IT,Gurugram,8+,39.0,2026-06-20,AWS|GenAI Tools|Kubernetes|Pandas|PyTorch|SQL|Statistics
JOB00256,DevOps Engineer,Skyline InfoTech,Remote,8+,38.2,2026-08-25,AWS|Kubernetes|Linux|Python|Terraform|TypeScript
JOB00257,ML Engineer,Lumen Digital,Gurugram,1-3,11.1,2026-04-04,AWS|Deep Learning|Docker|Kubernetes|PyTorch|Python|TypeScript
JOB00258,Product Analyst,Meridian Softworks,Pune,1-3,8.6,2026-05-10,A/B Testing|Excel|GenAI Tools|Jenkins|Power BI|Product Metrics|Python|Redux|SQL|Statistics|TypeScript
JOB00259,Product Analyst,Fintara,Pune,5-8,22.6,2026-08-09,A/B Testing|Excel|Jenkins|Kubernetes|MLOps|Power BI|Python|SQL|Statistics|Tableau
JOB00260,Data Analyst,BrightWave Solutions,Remote,3-5,14.1,2026-05-12,Excel|GenAI Tools|MLOps|SQL|Statistics|TypeScript
JOB00261,Data Engineer,GreenPath Analytics,Pune,0-1,6.1,2026-05-31,AWS|Airflow|Docker|GCP|Jenkins|Kafka|MLOps|Spark
JOB00262,Data Engineer,Vertex Software,Gurugram,0-1,6.8,2026-07-07,AWS|Data Warehousing|Docker|ETL|Excel|Kafka|Python|TypeScript
JOB00263,Data Engineer,Quantify Labs,Gurugram,1-3,9.9,2026-04-26,AWS|Data Warehousing|Docker|Jenkins|Kafka|MLOps|Python|SQL|Spark
JOB00264,ML Engineer,Ironclad Technologies,Bengaluru,0-1,5.9,2026-08-08,AWS|Excel|MLOps|Machine Learning|PyTorch|Python|SQL
JOB00265,Data Engineer,Corestack,Delhi NCR,3-5,20.3,2026-07-04,Data Warehousing|ETL|Excel|GCP|MLOps|Redux|SQL|Spark
JOB00266,Backend Developer,Arclight IT,Mumbai,1-3,8.5,2026-04-08,Docker|Redis|Redux|SQL|System Design
JOB00267,Data Engineer,Novara Systems,Mumbai,3-5,19.7,2026-06-23,AWS|Airflow|Data Warehousing|ETL|Jenkins|Kubernetes|Python|SQL|Spark
JOB00268,Business Analyst,CloudPeak Technologies,Bengaluru,3-5,12.0,2026-04-16,AWS|Excel|Jenkins|Jira|Power BI|Requirements Gathering|Tableau
JOB00269,Backend Developer,Novara Systems,Remote,8+,39.7,2026-07-24,AWS|Docker|GenAI Tools|MongoDB|REST API|System Design
JOB00270,Data Analyst,Fintara,Delhi NCR,5-8,24.5,2026-08-09,Excel|GenAI Tools|Python|SQL|Statistics|Tableau
JOB00271,Backend Developer,Lumen Digital,Gurugram,1-3,11.6,2026-05-30,AWS|GenAI Tools|Kubernetes|Microservices|MongoDB|REST API|Redux|SQL|System Design
JOB00272,Data Engineer,Novara Systems,Delhi NCR,5-8,25.9,2026-06-04,Docker|ETL|Excel|GCP|Kubernetes|Python|SQL|Spark
JOB00273,Data Analyst,Corestack,Bengaluru,0-1,3.8,2026-07-17,GenAI Tools|Kubernetes|Pandas|Power BI|Python|Redux|Statistics
JOB00274,DevOps Engineer,Fintara,Hyderabad,1-3,11.0,2026-08-19,AWS|CI/CD|GenAI Tools|Jenkins|Kubernetes|Linux|MLOps|Python|Terraform|TypeScript
JOB00275,Product Analyst,GreenPath Analytics,Mumbai,3-5,18.5,2026-04-26,A/B Testing|Excel|Kubernetes|MLOps|Python|Statistics|Tableau
JOB00276,Data Engineer,Ironclad Technologies,Noida,1-3,9.6,2026-05-06,AWS|Airflow|Data Warehousing|ETL|GCP|GenAI Tools|MLOps|SQL
JOB00277,Data Scientist,Northbridge Analytics,Delhi NCR,5-8,28.2,2026-06-05,AWS|Deep Learning|MLOps|Machine Learning|Pandas|PyTorch|Scikit-learn|Statistics|TypeScript
JOB00278,Business Analyst,Northbridge Analytics,Delhi NCR,5-8,20.8,2026-07-08,AWS|Excel|GenAI Tools|Kubernetes|Power BI|Requirements Gathering|SQL|Stakeholder Management|Statistics|Tableau
JOB00279,Data Analyst,PixelForge,Bengaluru,5-8,27.0,2026-08-12,A/B Testing|Kubernetes|Looker|MLOps|Python|Tableau|TypeScript
JOB00280,Full Stack Developer,Meridian Softworks,Gurugram,8+,34.5,2026-06-15,AWS|Docker|MongoDB|REST API|React|SQL|TypeScript
JOB00281,Full Stack Developer,Skyline InfoTech,Hyderabad,3-5,19.6,2026-06-29,AWS|Docker|JavaScript|Kubernetes|MLOps|MongoDB|REST API|React|Redux|SQL|TypeScript
JOB00282,Data Engineer,Skyline InfoTech,Bengaluru,5-8,32.5,2026-08-10,AWS|Airflow|Data Warehousing|ETL|GCP|GenAI Tools|Kafka|Kubernetes|MLOps|Spark|TypeScript
JOB00283,Product Analyst,Quantify Labs,Hyderabad,3-5,12.6,2026-07-07,Excel|GenAI Tools|Product Metrics|SQL|Tableau
JOB00284,Data Scientist,TrueNorth Data,Chennai,5-8,30.4,2026-04-26,Deep Learning|Excel|Jenkins|Pandas|PyTorch|Python
JOB00285,Product Analyst,Pinnacle Cloud,Gurugram,1-3,6.4,2026-06-23,AWS|GenAI Tools|MLOps|Power BI|Product Metrics|Redux|SQL|Statistics|Tableau
JOB00286,Data Scientist,Pinnacle Cloud,Mumbai,5-8,31.6,2026-06-28,AWS|GenAI Tools|Kubernetes|Machine Learning|Pandas|PyTorch|Redux|SQL|Scikit-learn|TypeScript
JOB00287,Business Analyst,DataNest,Chennai,1-3,6.9,2026-07-12,AWS|Jira|MLOps|Power BI|Requirements Gathering|SQL|Stakeholder Management|Tableau|TypeScript
JOB00288,DevOps Engineer,Innotech Systems,Noida,1-3,11.2,2026-07-24,AWS|CI/CD|GCP|GenAI Tools|Kubernetes|Linux|Python|Terraform|TypeScript
JOB00289,Product Analyst,Arclight IT,Gurugram,1-3,6.8,2026-07-04,AWS|Excel|GenAI Tools|Jenkins|Kubernetes|MLOps|Product Metrics|Python|SQL|Statistics|Tableau|TypeScript
JOB00290,Product Analyst,CloudPeak Technologies,Chennai,8+,40.1,2026-06-25,Excel|GenAI Tools|Jenkins|MLOps|Python|Redux|Statistics|Tableau
JOB00291,Data Scientist,Lumen Digital,Chennai,5-8,25.9,2026-07-04,GenAI Tools|MLOps|Machine Learning|Pandas|PyTorch|Python|Redux|SQL|Scikit-learn|TypeScript
JOB00292,ML Engineer,TrueNorth Data,Bengaluru,5-8,31.2,2026-04-09,Docker|GenAI Tools|MLOps|PyTorch|Python|Redux
JOB00293,MERN Stack Developer,Fintara,Bengaluru,8+,34.7,2026-06-13,AWS|Express.js|JWT|MLOps|MongoDB|REST API|Redux|TypeScript
JOB00294,Data Scientist,Fintara,Hyderabad,0-1,4.5,2026-05-23,Deep Learning|Excel|MLOps|Machine Learning|Pandas|Python|SQL|TypeScript
JOB00295,Data Analyst,Pinnacle Cloud,Gurugram,1-3,10.4,2026-05-10,A/B Testing|GenAI Tools|Kubernetes|Looker|MLOps|Python|SQL|Statistics|TypeScript
JOB00296,Data Engineer,BrightWave Solutions,Gurugram,8+,50.0,2026-03-07,AWS|Data Warehousing|Docker|GCP|Jenkins|SQL|TypeScript
JOB00297,Data Scientist,Vertex Software,Noida,0-1,6.2,2026-06-17,AWS|Deep Learning|GenAI Tools|Machine Learning|Pandas|SQL|Statistics
JOB00298,Backend Developer,Lumen Digital,Bengaluru,0-1,6.4,2026-05-15,AWS|Docker|Excel|GenAI Tools|Jenkins|MLOps|Node.js|REST API|Redis|SQL
JOB00299,Product Analyst,Skyline InfoTech,Remote,3-5,13.4,2026-07-23,A/B Testing|Excel|GenAI Tools|Kubernetes|Power BI|Product Metrics|Python|SQL|Tableau|TypeScript
JOB00300,Data Analyst,CloudPeak Technologies,Mumbai,0-1,3.9,2026-06-05,A/B Testing|Kubernetes|Looker|Pandas|Power BI|TypeScript
JOB00301,Data Analyst,Meridian Softworks,Bengaluru,1-3,7.6,2026-05-19,A/B Testing|AWS|GenAI Tools|Looker|Pandas|SQL|Statistics
JOB00302,Business Analyst,Fintara,Gurugram,1-3,7.5,2026-03-21,Excel|Jira|Redux|Stakeholder Management|Statistics|Tableau
JOB00303,Data Engineer,CloudPeak Technologies,Pune,3-5,19.6,2026-08-25,AWS|ETL|GCP|GenAI Tools|Kubernetes|MLOps|SQL|Spark
JOB00304,Product Analyst,Pinnacle Cloud,Remote,8+,35.4,2026-08-03,A/B Testing|AWS|GenAI Tools|Kubernetes|Python|Statistics|Tableau|TypeScript
JOB00305,Business Analyst,Pinnacle Cloud,Remote,8+,25.3,2026-08-14,AWS|Jenkins|Jira|Kubernetes|SQL|Stakeholder Management|Statistics|TypeScript
JOB00306,Data Analyst,Skyline InfoTech,Chennai,8+,28.7,2026-03-25,Excel|Jenkins|Looker|MLOps|Pandas|Power BI|Python|SQL
JOB00307,Backend Developer,Innotech Systems,Mumbai,5-8,19.1,2026-03-13,AWS|Docker|GenAI Tools|Microservices|Node.js|REST API|Redis|SQL
JOB00308,Backend Developer,Quantify Labs,Pune,1-3,7.8,2026-04-01,AWS|Docker|Jenkins|REST API|Redis|SQL
JOB00309,Backend Developer,Arclight IT,Remote,3-5,16.9,2026-04-20,Docker|Microservices|Redis|System Design
JOB00310,Data Scientist,GreenPath Analytics,Delhi NCR,0-1,7.3,2026-05-11,AWS|GenAI Tools|Kubernetes|MLOps|Machine Learning|PyTorch|Redux|SQL|Scikit-learn|TypeScript
JOB00311,ML Engineer,GreenPath Analytics,Hyderabad,5-8,27.7,2026-03-04,Docker|Machine Learning|PyTorch|Python|SQL
JOB00312,MERN Stack Developer,Corestack,Mumbai,1-3,10.5,2026-04-17,AWS|Express.js|GenAI Tools|JavaScript|MongoDB|Node.js|REST API|React|Redux|TypeScript
JOB00313,Data Engineer,Quantify Labs,Delhi NCR,8+,48.4,2026-06-13,AWS|Data Warehousing|ETL|GCP|Jenkins|Python|Redux|SQL|Spark
JOB00314,ML Engineer,PixelForge,Remote,0-1,5.3,2026-07-13,AWS|Deep Learning|Docker|GenAI Tools|Jenkins|Kubernetes|MLOps|Machine Learning|Redux|SQL|TypeScript
JOB00315,Backend Developer,Quantify Labs,Bengaluru,3-5,11.5,2026-04-05,AWS|Docker|Microservices|Node.js|Redis
JOB00316,Backend Developer,Skyline InfoTech,Hyderabad,1-3,10.6,2026-05-07,AWS|Docker|MLOps|Node.js|REST API|Redis|Redux|System Design
JOB00317,Full Stack Developer,Pinnacle Cloud,Bengaluru,3-5,18.3,2026-03-27,AWS|Docker|Excel|JavaScript|Kubernetes|MLOps|React|SQL|TypeScript
JOB00318,MERN Stack Developer,Quantify Labs,Mumbai,5-8,28.2,2026-04-24,AWS|Excel|Express.js|GenAI Tools|Jenkins|MLOps|MongoDB|REST API|Redux|TypeScript
JOB00319,Business Analyst,Lumen Digital,Bengaluru,3-5,14.8,2026-08-24,AWS|GenAI Tools|Jira|Kubernetes|Power BI|Requirements Gathering|Stakeholder Management|Statistics|Tableau
JOB00320,Backend Developer,Lumen Digital,Delhi NCR,1-3,8.3,2026-06-24,AWS|MongoDB|Node.js|REST API|Redis|SQL|TypeScript
JOB00321,Backend Developer,Pinnacle Cloud,Bengaluru,1-3,11.2,2026-03-27,AWS|Docker|Kubernetes|REST API|Redis|Redux|System Design|TypeScript
JOB00322,DevOps Engineer,TrueNorth Data,Noida,5-8,18.8,2026-07-25,AWS|CI/CD|Docker|GCP|Jenkins|Linux|MLOps|Python
JOB00323,Data Scientist,PixelForge,Delhi NCR,3-5,13.7,2026-04-25,Deep Learning|Excel|GenAI Tools|Kubernetes|MLOps|Machine Learning|Python|SQL|Statistics
JOB00324,MERN Stack Developer,Corestack,Bengaluru,3-5,17.1,2026-07-16,AWS|Express.js|GenAI Tools|Node.js|TypeScript
JOB00325,Product Analyst,Pinnacle Cloud,Delhi NCR,0-1,5.5,2026-07-28,A/B Testing|Excel|MLOps|Power BI|Product Metrics|TypeScript
JOB00326,Data Engineer,Vertex Software,Pune,1-3,9.5,2026-05-04,Airflow|Data Warehousing|Docker|ETL|GenAI Tools|Jenkins|Kafka|SQL|Spark
JOB00327,ML Engineer,Corestack,Mumbai,3-5,17.1,2026-08-01,Deep Learning|GenAI Tools|MLOps|Machine Learning|PyTorch|Redux|SQL
JOB00328,DevOps Engineer,Northbridge Analytics,Chennai,0-1,5.7,2026-05-11,Docker|GCP|Jenkins|Kubernetes|Python
JOB00329,MERN Stack Developer,ByteBloom,Gurugram,1-3,11.4,2026-06-30,AWS|Express.js|GenAI Tools|JavaScript|Jenkins|Kubernetes|MLOps|MongoDB|Node.js|Redux|TypeScript
JOB00330,Full Stack Developer,Fintara,Mumbai,1-3,6.8,2026-06-22,Docker|GenAI Tools|Kubernetes|MLOps|Node.js|SQL|TypeScript
JOB00331,Full Stack Developer,Vertex Software,Remote,1-3,9.6,2026-04-27,Docker|MLOps|MongoDB|Node.js|REST API|React|SQL|TypeScript
JOB00332,ML Engineer,DataNest,Pune,3-5,17.5,2026-05-11,AWS|Deep Learning|GenAI Tools|MLOps|PyTorch|Python|SQL
JOB00333,Backend Developer,Quantify Labs,Hyderabad,3-5,15.1,2026-04-15,Excel|MLOps|Microservices|Node.js|REST API|Redis|SQL|System Design|TypeScript
JOB00334,Data Analyst,ByteBloom,Kolkata,3-5,17.8,2026-04-28,A/B Testing|Excel|Jenkins|Kubernetes|Power BI|Python
JOB00335,Data Scientist,TrueNorth Data,Noida,1-3,8.0,2026-04-18,Deep Learning|MLOps|Pandas|Python|Scikit-learn|Statistics
JOB00336,MERN Stack Developer,Corestack,Pune,1-3,11.4,2026-06-07,AWS|Excel|JWT|JavaScript|Kubernetes|Redux|TypeScript
JOB00337,ML Engineer,TrueNorth Data,Delhi NCR,5-8,25.0,2026-08-03,Deep Learning|Docker|GenAI Tools|Kubernetes|MLOps|Machine Learning|Python|SQL
JOB00338,MERN Stack Developer,Lumen Digital,Chennai,3-5,10.7,2026-04-12,AWS|Excel|Express.js|Jenkins|MongoDB|Node.js|React
